date,fips,ave_precip,county
2013-12-25,36005,0.14358508161136083,Bronx
2014-01-01,36005,0.153069781139493,Bronx
2014-01-08,36005,0.12103286465363843,Bronx
2014-01-15,36005,0.0818437369806426,Bronx
2014-01-22,36005,0.034092206441398175,Bronx
2014-01-29,36005,0.12475215164678437,Bronx
2014-02-05,36005,0.23858670783894403,Bronx
2014-02-12,36005,0.27317669721586363,Bronx
2014-02-19,36005,0.061843356516744406,Bronx
2014-02-26,36005,0.0013690731222076075,Bronx
2014-03-05,36005,0.012567301280796528,Bronx
2014-03-12,36005,0.026473899305398976,Bronx
2014-03-19,36005,0.12281292324353542,Bronx
2014-03-26,36005,0.2839439750782081,Bronx
2014-04-02,36005,0.12698953891439096,Bronx
2014-04-09,36005,0.014376528220184679,Bronx
2014-04-16,36005,0.10685450690133232,Bronx
2014-04-23,36005,0.09562922082841396,Bronx
2014-04-30,36005,0.6651996552412,Bronx
2014-05-07,36005,0.13333131685586913,Bronx
2014-05-14,36005,0.216988473332354,Bronx
2014-05-21,36005,0.1423799129469054,Bronx
2014-05-28,36005,0.010007051385140844,Bronx
2014-06-04,36005,0.31909954973629545,Bronx
2014-06-11,36005,0.21237831715760486,Bronx
2014-06-18,36005,0.005955862746174846,Bronx
2014-06-25,36005,0.03314585401676595,Bronx
2014-07-02,36005,0.30792589485645294,Bronx
2014-07-09,36005,0.17450791497581772,Bronx
2014-07-16,36005,0.17472841011892473,Bronx
2014-07-23,36005,0.04045549540647438,Bronx
2014-07-30,36005,0.08682502124325506,Bronx
2014-08-06,36005,0.0,Bronx
2014-08-13,36005,0.14268662381385053,Bronx
2014-08-20,36005,0.07047875371894666,Bronx
2014-08-27,36005,0.0636255783694131,Bronx
2014-09-03,36005,0.009377120702993125,Bronx
2014-09-10,36005,0.026982935245281885,Bronx
2014-09-17,36005,0.06970689871481486,Bronx
2014-09-24,36005,0.048201777573142736,Bronx
2014-10-01,36005,0.1870565385158573,Bronx
2014-10-08,36005,0.06685663254133292,Bronx
2014-10-15,36005,0.15126247570983,Bronx
2014-10-22,36005,0.22793458704836667,Bronx
2014-10-29,36005,0.08300527956868921,Bronx
2014-11-05,36005,0.045256494877061675,Bronx
2014-11-12,36005,0.245569680418287,Bronx
2014-11-19,36005,0.0735323208770881,Bronx
2014-11-26,36005,0.1341461076268128,Bronx
2014-12-03,36005,0.3192307273192065,Bronx
2014-12-10,36005,0.3854130953550339,Bronx
2014-12-17,36005,0.049492468941025436,Bronx
2014-12-24,36005,0.14313440267661853,Bronx
2014-12-31,36005,0.10344545117446355,Bronx
2015-01-07,36005,0.07961473880069596,Bronx
2015-01-14,36005,0.196594204221453,Bronx
2015-01-21,36005,0.16867470847708838,Bronx
2015-01-28,36005,0.152395634246724,Bronx
2015-02-04,36005,0.020117620405341898,Bronx
2015-02-11,36005,0.015311399208647864,Bronx
2015-02-18,36005,0.08103821547203031,Bronx
2015-02-25,36005,0.05306452938488552,Bronx
2015-03-04,36005,0.2274694416139807,Bronx
2015-03-11,36005,0.18097081890196673,Bronx
2015-03-18,36005,0.045274212424244197,Bronx
2015-03-25,36005,0.07921381614037923,Bronx
2015-04-01,36005,0.021852963337940828,Bronx
2015-04-08,36005,0.044928788637792295,Bronx
2015-04-15,36005,0.1670795969174443,Bronx
2015-04-22,36005,0.01951743130173002,Bronx
2015-04-29,36005,0.0,Bronx
2015-05-06,36005,0.010022715432569385,Bronx
2015-05-13,36005,0.07199443943266358,Bronx
2015-05-20,36005,0.00020998184170041765,Bronx
2015-05-27,36005,0.3287700422972973,Bronx
2015-06-03,36005,0.12094454547124249,Bronx
2015-06-10,36005,0.13553992924945696,Bronx
2015-06-17,36005,0.1304073046360697,Bronx
2015-06-24,36005,0.1895300124638847,Bronx
2015-07-01,36005,0.05078967979976109,Bronx
2015-07-08,36005,0.08197782667619842,Bronx
2015-07-15,36005,0.18807990024132387,Bronx
2015-07-22,36005,0.019120057246514728,Bronx
2015-07-29,36005,0.2133475568677698,Bronx
2015-08-05,36005,0.05561758364949908,Bronx
2015-08-12,36005,0.10385720218930926,Bronx
2015-08-19,36005,0.05263502496693816,Bronx
2015-08-26,36005,0.001958601043692657,Bronx
2015-09-02,36005,0.0,Bronx
2015-09-09,36005,0.19878577520804747,Bronx
2015-09-16,36005,3.924999119979995e-05,Bronx
2015-09-23,36005,0.004147740879229137,Bronx
2015-09-30,36005,0.3304524634565626,Bronx
2015-10-07,36005,0.09090958362711328,Bronx
2015-10-14,36005,0.0008426770301801818,Bronx
2015-10-21,36005,0.006024058642131942,Bronx
2015-10-28,36005,0.09870017376462263,Bronx
2015-11-04,36005,0.0015979129821062088,Bronx
2015-11-11,36005,0.045197056872504096,Bronx
2015-11-18,36005,0.14569381677678653,Bronx
2015-11-25,36005,0.029959963900702342,Bronx
2015-12-02,36005,0.045743497354643683,Bronx
2015-12-09,36005,0.05095717776566744,Bronx
2015-12-16,36005,0.13354591559618711,Bronx
2015-12-23,36005,0.2734918322946344,Bronx
2015-12-30,36005,0.04486889072826931,Bronx
2016-01-06,36005,0.11718792361872536,Bronx
2016-01-13,36005,0.052857491453843455,Bronx
2016-01-20,36005,0.24998192276273454,Bronx
2016-01-27,36005,0.008605049457401037,Bronx
2016-02-03,36005,0.14398981205054692,Bronx
2016-02-10,36005,0.08974392392805644,Bronx
2016-02-17,36005,0.12938483910901205,Bronx
2016-02-24,36005,0.1987520528158971,Bronx
2016-03-02,36005,0.043150021228939295,Bronx
2016-03-09,36005,0.04952557970370565,Bronx
2016-03-16,36005,0.03966429124453238,Bronx
2016-03-23,36005,0.07341981466327395,Bronx
2016-03-30,36005,0.17767610538950457,Bronx
2016-04-06,36005,0.018118094918983325,Bronx
2016-04-13,36005,0.02484839303152902,Bronx
2016-04-20,36005,0.06656752420323235,Bronx
2016-04-27,36005,0.13655909523367882,Bronx
2016-05-04,36005,0.13508253225258418,Bronx
2016-05-11,36005,0.03653288255113044,Bronx
2016-05-18,36005,0.07227458791541201,Bronx
2016-05-25,36005,0.20728074163863702,Bronx
2016-06-01,36005,0.17208051215857267,Bronx
2016-06-08,36005,0.07668349845334888,Bronx
2016-06-15,36005,0.017769149404817393,Bronx
2016-06-22,36005,0.10899085657937187,Bronx
2016-06-29,36005,0.27208760167871204,Bronx
2016-07-06,36005,0.06623739484764103,Bronx
2016-07-13,36005,0.09470719957607798,Bronx
2016-07-20,36005,0.08140974252351693,Bronx
2016-07-27,36005,0.2325050107070378,Bronx
2016-08-03,36005,3.595811514449971e-05,Bronx
2016-08-10,36005,0.14203681237995625,Bronx
2016-08-17,36005,0.1144769387319684,Bronx
2016-08-24,36005,0.008823168064866747,Bronx
2016-08-31,36005,0.04460299068263599,Bronx
2016-09-07,36005,0.032873140747791955,Bronx
2016-09-14,36005,0.16584306742463792,Bronx
2016-09-21,36005,0.07613070734909602,Bronx
2016-09-28,36005,0.03765811984028135,Bronx
2016-10-05,36005,0.09603452782279678,Bronx
2016-10-12,36005,0.0005927914753556252,Bronx
2016-10-19,36005,0.25525774035070625,Bronx
2016-10-26,36005,0.23871419259480067,Bronx
2016-11-02,36005,0.0,Bronx
2016-11-09,36005,0.03139643158231463,Bronx
2016-11-16,36005,0.2465676207627569,Bronx
2016-11-23,36005,0.006833377028150218,Bronx
2016-11-30,36005,0.4132418100322996,Bronx
2016-12-07,36005,0.123630950559995,Bronx
2016-12-14,36005,0.11764446729128915,Bronx
2016-12-21,36005,0.07828832417726517,Bronx
2016-12-28,36005,0.0890943171190364,Bronx
2017-01-04,36005,0.10945920646190643,Bronx
2017-01-11,36005,0.08350169765097755,Bronx
2017-01-18,36005,0.24653910100460052,Bronx
2017-01-25,36005,0.07782000941889626,Bronx
2017-02-01,36005,0.022376950923769203,Bronx
2017-02-08,36005,0.22147072425910405,Bronx
2017-02-15,36005,0.001347677516085761,Bronx
2017-02-22,36005,0.06008307607511857,Bronx
2017-03-01,36005,0.03219532520909395,Bronx
2017-03-08,36005,0.11753125142838274,Bronx
2017-03-15,36005,0.15332227519580297,Bronx
2017-03-22,36005,0.052643783922706334,Bronx
2017-03-29,36005,0.5013380135808673,Bronx
2017-04-05,36005,0.13051583516296109,Bronx
2017-04-12,36005,0.008161827123590879,Bronx
2017-04-19,36005,0.1004348269530705,Bronx
2017-04-26,36005,0.12194200798070856,Bronx
2017-05-03,36005,0.34292430856398176,Bronx
2017-05-10,36005,0.23865772298969595,Bronx
2017-05-17,36005,0.08482567167707852,Bronx
2017-05-24,36005,0.17354253306984901,Bronx
2017-05-31,36005,0.056675807905516455,Bronx
2017-06-07,36005,0.004816089889832905,Bronx
2017-06-14,36005,0.302900758971061,Bronx
2017-06-21,36005,0.17790812147515161,Bronx
2017-06-28,36005,0.05996595788747072,Bronx
2017-07-05,36005,0.25885163087929997,Bronx
2017-07-12,36005,0.09727102784173829,Bronx
2017-07-19,36005,0.17745775287039578,Bronx
2017-07-26,36005,0.002612175719280328,Bronx
2017-08-02,36005,0.26494754824255196,Bronx
2017-08-09,36005,0.06087637772517545,Bronx
2017-08-16,36005,0.2921936416200229,Bronx
2017-08-23,36005,0.04464207376752581,Bronx
2017-08-30,36005,0.23801674161638534,Bronx
2017-09-06,36005,0.07919458193438393,Bronx
2017-09-13,36005,0.006746733162019934,Bronx
2017-09-20,36005,0.04583097355706351,Bronx
2017-09-27,36005,0.0,Bronx
2017-10-04,36005,0.08336176447171185,Bronx
2017-10-11,36005,0.033118875564209053,Bronx
2017-10-18,36005,0.003835895231791905,Bronx
2017-10-25,36005,0.4448095517499106,Bronx
2017-11-01,36005,0.026552170697998787,Bronx
2017-11-08,36005,0.10692700264709336,Bronx
2017-11-15,36005,0.1084401658070939,Bronx
2017-11-22,36005,0.02165063443992819,Bronx
2017-11-29,36005,0.005879104137420654,Bronx
2017-12-06,36005,0.13442621859056608,Bronx
2017-12-13,36005,0.03741520031222275,Bronx
2017-12-20,36005,0.10732707530925316,Bronx
2017-12-27,36005,0.008076360183102744,Bronx
2018-01-03,36005,0.11256132700613566,Bronx
2018-01-10,36005,0.11826298066547938,Bronx
2018-01-17,36005,0.046093229071370194,Bronx
2018-01-24,36005,0.08398276035274778,Bronx
2018-01-31,36005,0.1912188120186329,Bronx
2018-02-07,36005,0.35564799774770756,Bronx
2018-02-14,36005,0.13237614650279284,Bronx
2018-02-21,36005,0.17156739639384405,Bronx
2018-02-28,36005,0.3333083308701004,Bronx
2018-03-07,36005,0.2032227671173002,Bronx
2018-03-14,36005,0.026592430284446373,Bronx
2018-03-21,36005,0.17778245315795566,Bronx
2018-03-28,36005,0.09635262601243864,Bronx
2018-04-04,36005,0.06393362575077585,Bronx
2018-04-11,36005,0.486757006255045,Bronx
2018-04-18,36005,0.030519440237964903,Bronx
2018-04-25,36005,0.1795961165002414,Bronx
2018-05-02,36005,0.014673180187985833,Bronx
2018-05-09,36005,0.09998095088771411,Bronx
2018-05-16,36005,0.2454681827553681,Bronx
2018-05-23,36005,0.14767058406557357,Bronx
2018-05-30,36005,0.11139450302081448,Bronx
2018-06-06,36005,0.005172649797584329,Bronx
2018-06-13,36005,0.0309720487067742,Bronx
2018-06-20,36005,0.1279586266194071,Bronx
2018-06-27,36005,0.18231967517307826,Bronx
2018-07-04,36005,0.04133573653442519,Bronx
2018-07-11,36005,0.15672950872353145,Bronx
2018-07-18,36005,0.5019153995173318,Bronx
2018-07-25,36005,0.19682682026177645,Bronx
2018-08-01,36005,0.28129458001681734,Bronx
2018-08-08,36005,0.4957180872027363,Bronx
2018-08-15,36005,0.23011117109230586,Bronx
2018-08-22,36005,0.0829800505723272,Bronx
2018-08-29,36005,0.009361447467069541,Bronx
2018-09-05,36005,0.2377786784532613,Bronx
2018-09-12,36005,0.04130401515534946,Bronx
2018-09-19,36005,0.21381032466888428,Bronx
2018-09-26,36005,0.47078161986012546,Bronx
2018-10-03,36005,0.09458373061248235,Bronx
2018-10-10,36005,0.23187771013804845,Bronx
2018-10-17,36005,0.008524417877197266,Bronx
2018-10-24,36005,0.16716232310448373,Bronx
2018-10-31,36005,0.11362777351002608,Bronx
2018-11-07,36005,0.3572168861116682,Bronx
2018-11-14,36005,0.22443651780486107,Bronx
2018-11-21,36005,0.3202692339462893,Bronx
2018-11-28,36005,0.10759538092783519,Bronx
2018-12-05,36005,0.0037291793684874263,Bronx
2018-12-12,36005,0.24087794018643244,Bronx
2018-12-19,36005,0.3287815353500524,Bronx
2018-12-26,36005,0.3488880805671215,Bronx
2019-01-02,36005,0.09936195399080004,Bronx
2019-01-09,36005,0.0265154219066192,Bronx
2019-01-16,36005,0.21713211174522126,Bronx
2019-01-23,36005,0.21611416552748,Bronx
2019-01-30,36005,0.05851816997996399,Bronx
2019-02-06,36005,0.13280543063904457,Bronx
2019-02-13,36005,0.14326154427336796,Bronx
2019-02-20,36005,0.21206622677189962,Bronx
2019-02-27,36005,0.19959223361885442,Bronx
2019-03-06,36005,0.0931958556175232,Bronx
2019-03-13,36005,0.057899919737662585,Bronx
2019-03-20,36005,0.17510265494430705,Bronx
2019-03-27,36005,0.01967781183442899,Bronx
2019-04-03,36005,0.07596308578337942,Bronx
2019-04-10,36005,0.22766200825572014,Bronx
2019-04-17,36005,0.18076093029230833,Bronx
2019-04-24,36005,0.23056172473090036,Bronx
2019-05-01,36005,0.22895481477358512,Bronx
2019-05-08,36005,0.3262805344004716,Bronx
2019-05-15,36005,0.07067658898553678,Bronx
2019-05-22,36005,0.08670420093195778,Bronx
2019-05-29,36005,0.33567340884889874,Bronx
2019-06-05,36005,0.15461149598870957,Bronx
2019-06-12,36005,0.1055400315339544,Bronx
2019-06-19,36005,0.3570245951414108,Bronx
2019-06-26,36005,0.03651088369744165,Bronx
2019-07-03,36005,0.03277430415619165,Bronx
2019-07-10,36005,0.14793077536991664,Bronx
2019-07-17,36005,0.7690671923171196,Bronx
2019-07-24,36005,0.057849939430265555,Bronx
2019-07-31,36005,0.15768211867128099,Bronx
2019-08-07,36005,0.13416023100061075,Bronx
2019-08-14,36005,0.11856613610871136,Bronx
2019-08-21,36005,0.20444936810859612,Bronx
2019-08-28,36005,0.07532801372664315,Bronx
2019-09-04,36005,0.0213803047746686,Bronx
2019-09-11,36005,0.008921340706625156,Bronx
2019-09-18,36005,0.006548611713307244,Bronx
2019-09-25,36005,0.008591519934790475,Bronx
2019-10-02,36005,0.12299225479364395,Bronx
2019-10-09,36005,0.07953120958076657,Bronx
2019-10-16,36005,0.3241862991625177,Bronx
2019-10-23,36005,0.28603831625410486,Bronx
2019-10-30,36005,0.13233954778739385,Bronx
2019-11-06,36005,0.018678565110479082,Bronx
2019-11-13,36005,0.10040162184408732,Bronx
2019-11-20,36005,0.13794807577505708,Bronx
2019-11-27,36005,0.16153719329408237,Bronx
2019-12-04,36005,0.20465239030974253,Bronx
2019-12-11,36005,0.447691055813006,Bronx
2019-12-18,36005,0.0765778443643025,Bronx
2019-12-25,36005,0.139321254832404,Bronx
2020-01-01,36005,0.0680678305881364,Bronx
2020-01-08,36005,0.012196082937797266,Bronx
2020-01-15,36005,0.07345717826059886,Bronx
2020-01-22,36005,0.13284464393343245,Bronx
2020-01-29,36005,0.029154074511357715,Bronx
2020-02-05,36005,0.21662443716611182,Bronx
2020-02-12,36005,0.09070690614836556,Bronx
2020-02-19,36005,0.0,Bronx
2020-02-26,36005,0.10744554373169583,Bronx
2020-03-04,36005,0.07819001962031637,Bronx
2020-03-11,36005,0.06108813829320882,Bronx
2020-03-18,36005,0.34376349007444723,Bronx
2020-03-25,36005,0.08885842773763995,Bronx
2020-04-01,36005,0.021276448454175676,Bronx
2020-04-08,36005,0.32383426811013905,Bronx
2020-04-15,36005,0.06302456664187568,Bronx
2020-04-22,36005,0.16274466212572797,Bronx
2020-04-29,36005,0.18944539785921474,Bronx
2020-05-06,36005,0.12817565963736602,Bronx
2020-05-13,36005,0.022775845602154732,Bronx
2020-05-20,36005,0.10710442678204604,Bronx
2020-05-27,36005,0.02039339010869818,Bronx
2020-06-03,36005,0.20517019076006754,Bronx
2020-06-10,36005,0.013679712877741881,Bronx
2020-06-17,36005,0.0,Bronx
2020-06-24,36005,0.07607977943761009,Bronx
2020-07-01,36005,0.28054896156702724,Bronx
2020-07-08,36005,0.3929559758731297,Bronx
2020-07-15,36005,0.011535873703126396,Bronx
2020-07-22,36005,0.11879395693540573,Bronx
2020-07-29,36005,0.20509423232994908,Bronx
2020-08-05,36005,0.1725198690380369,Bronx
2020-08-12,36005,0.2977471835911274,Bronx
2020-08-19,36005,0.048126086060489924,Bronx
2020-08-26,36005,0.12710826977023057,Bronx
2020-09-02,36005,0.14157408050128392,Bronx
2020-09-09,36005,0.15171114036015101,Bronx
2020-09-16,36005,0.0,Bronx
2020-09-23,36005,0.014258667826652527,Bronx
2020-09-30,36005,0.26398115791380405,Bronx
2020-10-07,36005,0.16168834481920516,Bronx
2020-10-14,36005,0.2641513528568404,Bronx
2020-10-21,36005,0.01872812956571579,Bronx
2020-10-28,36005,0.4082560396886298,Bronx
2020-11-04,36005,0.0,Bronx
2020-11-11,36005,0.18011184675352915,Bronx
2020-11-18,36005,0.07670217326709203,Bronx
2020-11-25,36005,0.251617351447099,Bronx
2020-12-02,36005,0.19084577475275313,Bronx
2020-12-09,36005,0.036641728199486225,Bronx
2020-12-16,36005,0.12896527687553316,Bronx
2020-12-23,36005,0.16398416672434127,Bronx
2020-12-30,36005,0.07333439588546753,Bronx
2002-01-02,36007,0.06911649342094149,Broome
2002-01-09,36007,0.029232427876974856,Broome
2002-01-16,36007,0.09173348106976066,Broome
2002-01-23,36007,0.024630670036588396,Broome
2002-01-30,36007,0.12060364708304405,Broome
2002-02-06,36007,0.18573727614836702,Broome
2002-02-13,36007,0.0036134562854255948,Broome
2002-02-20,36007,0.02146280823009355,Broome
2002-02-27,36007,0.06560347708208221,Broome
2002-03-06,36007,0.042397156157156654,Broome
2002-03-13,36007,0.045835766242817044,Broome
2002-03-20,36007,0.13646448760326685,Broome
2002-03-27,36007,0.24473619784527859,Broome
2002-04-03,36007,0.01023224915011919,Broome
2002-04-10,36007,0.12739709687108794,Broome
2002-04-17,36007,0.02330025857372675,Broome
2002-04-24,36007,0.2482259465115411,Broome
2002-05-01,36007,0.0791150529980119,Broome
2002-05-08,36007,0.32063539379409384,Broome
2002-05-15,36007,0.23590893032295362,Broome
2002-05-22,36007,0.03706371398376567,Broome
2002-05-29,36007,0.18999707495510978,Broome
2002-06-05,36007,0.3117708680718871,Broome
2002-06-12,36007,0.29090516748172895,Broome
2002-06-19,36007,0.10279011300631932,Broome
2002-06-26,36007,0.11434632719361357,Broome
2002-07-03,36007,0.01509801298379898,Broome
2002-07-10,36007,0.02138166661773409,Broome
2002-07-17,36007,0.05279495019307693,Broome
2002-07-24,36007,0.07884946428904575,Broome
2002-07-31,36007,0.03799353902286384,Broome
2002-08-07,36007,0.0,Broome
2002-08-14,36007,0.03974188970667975,Broome
2002-08-21,36007,0.17405652893441065,Broome
2002-08-28,36007,0.020211174151752078,Broome
2002-09-04,36007,0.04645207032029118,Broome
2002-09-11,36007,0.08790800228182759,Broome
2002-09-18,36007,0.3370247777035859,Broome
2002-09-25,36007,0.21425522531249694,Broome
2002-10-02,36007,0.09794718692345279,Broome
2002-10-09,36007,0.19941568986645766,Broome
2002-10-16,36007,0.26553619047626853,Broome
2002-10-23,36007,0.08877028161493529,Broome
2002-10-30,36007,0.022379091849026218,Broome
2002-11-06,36007,0.08482989735369172,Broome
2002-11-13,36007,0.24664207704544033,Broome
2002-11-20,36007,0.0890000087342092,Broome
2002-11-27,36007,0.02956749576177182,Broome
2002-12-04,36007,0.04323751609107213,Broome
2002-12-11,36007,0.2081426159171055,Broome
2002-12-18,36007,0.026670211194349185,Broome
2002-12-25,36007,0.14476069609580527,Broome
2003-01-01,36007,0.3406878719937855,Broome
2003-01-08,36007,0.017294077867908136,Broome
2003-01-15,36007,0.001355257916397282,Broome
2003-01-22,36007,0.014129810293005514,Broome
2003-01-29,36007,0.07294079807720014,Broome
2003-02-05,36007,0.06757873326673039,Broome
2003-02-12,36007,0.1665202811293836,Broome
2003-02-19,36007,0.08728734295748707,Broome
2003-02-26,36007,0.04222118390004782,Broome
2003-03-05,36007,0.035764703660139015,Broome
2003-03-12,36007,0.010066780128649302,Broome
2003-03-19,36007,0.1318791364984853,Broome
2003-03-26,36007,0.162042498588562,Broome
2003-04-02,36007,0.17553532070347241,Broome
2003-04-09,36007,0.019195113331079483,Broome
2003-04-16,36007,0.037350851643298356,Broome
2003-04-23,36007,0.1266262329050473,Broome
2003-04-30,36007,0.15025982367140905,Broome
2003-05-07,36007,0.13356525665481708,Broome
2003-05-14,36007,0.014236402930691838,Broome
2003-05-21,36007,0.19937332293816976,Broome
2003-05-28,36007,0.3144716098738302,Broome
2003-06-04,36007,0.1302681071891649,Broome
2003-06-11,36007,0.17614762198978237,Broome
2003-06-18,36007,0.341705262677611,Broome
2003-06-25,36007,0.0006752245660339083,Broome
2003-07-02,36007,0.06267751276027411,Broome
2003-07-09,36007,0.17424813774050563,Broome
2003-07-16,36007,0.3559321505682809,Broome
2003-07-23,36007,0.11463242982115064,Broome
2003-07-30,36007,0.21092550296868598,Broome
2003-08-06,36007,0.155002471392176,Broome
2003-08-13,36007,0.01001603712627132,Broome
2003-08-20,36007,0.00047303915822080204,Broome
2003-08-27,36007,0.6253619740406672,Broome
2003-09-03,36007,0.11877016630023718,Broome
2003-09-10,36007,0.1933957855549774,Broome
2003-09-17,36007,0.2879793774710769,Broome
2003-09-24,36007,0.1316965253624533,Broome
2003-10-01,36007,0.11390806548297405,Broome
2003-10-08,36007,0.03061335320983614,Broome
2003-10-15,36007,0.23063454457691737,Broome
2003-10-22,36007,0.2637099086173943,Broome
2003-10-29,36007,0.1277686125997986,Broome
2003-11-05,36007,0.04003980223621641,Broome
2003-11-12,36007,0.07691809401980468,Broome
2003-11-19,36007,0.27183777519634794,Broome
2003-11-26,36007,0.11540241326604571,Broome
2003-12-03,36007,0.0629981086655919,Broome
2003-12-10,36007,0.3577273605125291,Broome
2003-12-17,36007,0.059363692818026594,Broome
2003-12-24,36007,0.06975443784072663,Broome
2003-12-31,36007,0.16974978973822935,Broome
2004-01-07,36007,0.04190987907350063,Broome
2004-01-14,36007,0.02539782240637578,Broome
2004-01-21,36007,0.02640296864722456,Broome
2004-01-28,36007,0.07197608286514878,Broome
2004-02-04,36007,0.18625827164474426,Broome
2004-02-11,36007,0.000270500047398465,Broome
2004-02-18,36007,0.022902516382081167,Broome
2004-02-25,36007,0.0009390637943787235,Broome
2004-03-03,36007,0.0858833531383425,Broome
2004-03-10,36007,0.009505980581577336,Broome
2004-03-17,36007,0.12368850084021688,Broome
2004-03-24,36007,0.05154464259144983,Broome
2004-03-31,36007,0.0714949964562298,Broome
2004-04-07,36007,0.07121401293885096,Broome
2004-04-14,36007,0.15876035019755363,Broome
2004-04-21,36007,0.19079072751836584,Broome
2004-04-28,36007,0.14449324887911125,Broome
2004-05-05,36007,0.18351434916257858,Broome
2004-05-12,36007,0.0748416748829186,Broome
2004-05-19,36007,0.13986137988311903,Broome
2004-05-26,36007,0.18874989889861485,Broome
2004-06-02,36007,0.10844991129956075,Broome
2004-06-09,36007,0.028197300420807942,Broome
2004-06-16,36007,0.07352331363862115,Broome
2004-06-23,36007,0.09136286643998963,Broome
2004-06-30,36007,0.04210159794560501,Broome
2004-07-07,36007,0.13418493721214222,Broome
2004-07-14,36007,0.2960308226091521,Broome
2004-07-21,36007,0.3070018222289426,Broome
2004-07-28,36007,0.37546876977596966,Broome
2004-08-04,36007,0.05837737832085362,Broome
2004-08-11,36007,0.2590875103737095,Broome
2004-08-18,36007,0.2079589339638395,Broome
2004-08-25,36007,0.14689924494762505,Broome
2004-09-01,36007,0.00540809630183503,Broome
2004-09-08,36007,0.3051686120951282,Broome
2004-09-15,36007,0.5534006418560499,Broome
2004-09-22,36007,0.11414068032588277,Broome
2004-09-29,36007,0.07419655426929239,Broome
2004-10-06,36007,0.0,Broome
2004-10-13,36007,0.21891174239239522,Broome
2004-10-20,36007,0.07963528874097392,Broome
2004-10-27,36007,0.030767327614934663,Broome
2004-11-03,36007,0.08004210975819401,Broome
2004-11-10,36007,0.030402650790555135,Broome
2004-11-17,36007,0.017474244398597096,Broome
2004-11-24,36007,0.31392001513657825,Broome
2004-12-01,36007,0.17470470277060354,Broome
2004-12-08,36007,0.27359380785908016,Broome
2004-12-15,36007,0.022447379342338536,Broome
2004-12-22,36007,0.11149392596312932,Broome
2004-12-29,36007,0.10815226739006382,Broome
2005-01-05,36007,0.23699511364767595,Broome
2005-01-12,36007,0.21601738030689635,Broome
2005-01-19,36007,0.1067528221257297,Broome
2005-01-26,36007,0.03419687758599009,Broome
2005-02-02,36007,0.0036312397569417953,Broome
2005-02-09,36007,0.14972810839701975,Broome
2005-02-16,36007,0.09085032596651997,Broome
2005-02-23,36007,0.13028140966447868,Broome
2005-03-02,36007,0.10024387882835331,Broome
2005-03-09,36007,0.04869553679600358,Broome
2005-03-16,36007,0.061987668608448336,Broome
2005-03-23,36007,0.3207068730802608,Broome
2005-03-30,36007,0.41095548149730476,Broome
2005-04-06,36007,0.021580749856574193,Broome
2005-04-13,36007,0.004921554321689265,Broome
2005-04-20,36007,0.24969054173145974,Broome
2005-04-27,36007,0.14354571593659265,Broome
2005-05-04,36007,0.045079431629606655,Broome
2005-05-11,36007,0.08044694201089442,Broome
2005-05-18,36007,0.038661314972809384,Broome
2005-05-25,36007,0.1241204674754824,Broome
2005-06-01,36007,0.09000458651488381,Broome
2005-06-08,36007,0.17207262132849013,Broome
2005-06-15,36007,0.16720883867570333,Broome
2005-06-22,36007,0.041053133933538835,Broome
2005-06-29,36007,0.17149360744016512,Broome
2005-07-06,36007,0.26994080947978155,Broome
2005-07-13,36007,0.08164708120083171,Broome
2005-07-20,36007,0.013219947477669589,Broome
2005-07-27,36007,0.03743000754288265,Broome
2005-08-03,36007,0.05362938986425953,Broome
2005-08-10,36007,0.15503523717468073,Broome
2005-08-17,36007,0.022977691675935472,Broome
2005-08-24,36007,0.23304913997916238,Broome
2005-08-31,36007,0.19746468748365129,Broome
2005-09-07,36007,0.0014590105773614986,Broome
2005-09-14,36007,0.03271419187305063,Broome
2005-09-21,36007,0.13973259960766882,Broome
2005-09-28,36007,0.06408742016979627,Broome
2005-10-05,36007,0.3667924180626869,Broome
2005-10-12,36007,0.30279029054301126,Broome
2005-10-19,36007,0.2932352517382242,Broome
2005-10-26,36007,0.24247921970007674,Broome
2005-11-02,36007,0.10159032685416085,Broome
2005-11-09,36007,0.14783104296241487,Broome
2005-11-16,36007,0.15203852658825262,Broome
2005-11-23,36007,0.06310499832034111,Broome
2005-11-30,36007,0.2566134755366615,Broome
2005-12-07,36007,0.06713003372507435,Broome
2005-12-14,36007,0.1184340572383787,Broome
2005-12-21,36007,0.06201647744247956,Broome
2005-12-28,36007,0.18232205270656518,Broome
2006-01-04,36007,0.031179482117295265,Broome
2006-01-11,36007,0.06500766639198576,Broome
2006-01-18,36007,0.2664663392518248,Broome
2006-01-25,36007,0.047744045300143104,Broome
2006-02-01,36007,0.16831763886979648,Broome
2006-02-08,36007,0.012755698158538767,Broome
2006-02-15,36007,0.019135065576327697,Broome
2006-02-22,36007,0.020002124085814494,Broome
2006-03-01,36007,0.07276806720931615,Broome
2006-03-08,36007,0.12666929024271667,Broome
2006-03-15,36007,0.025474516564697427,Broome
2006-03-22,36007,0.02398024623627342,Broome
2006-03-29,36007,0.051324400518621714,Broome
2006-04-05,36007,0.05262129225177757,Broome
2006-04-12,36007,0.07062993223475392,Broome
2006-04-19,36007,0.24830287262531264,Broome
2006-04-26,36007,0.02357127026854349,Broome
2006-05-03,36007,0.006978176218191428,Broome
